Source	Target	Type	Id	Label	timeset	Weight
1069	114	Directed	7007			1
1069	224	Directed	7008			1
1069	1066	Directed	7009			1
1069	1067	Directed	7010			1
1069	1068	Directed	7011			1
1069	1070	Directed	7012			1
1069	59	Directed	7013			1
1069	634	Directed	7014			1
608	448	Directed	7015			1
608	606	Directed	7016			1
608	607	Directed	7017			1
1198	661	Directed	7018			1
838	187	Directed	7019			1
838	411	Directed	7020			1
912	114	Directed	7021			1
912	118	Directed	7022			1
833	47	Directed	7023			1
833	834	Directed	7024			1
833	795	Directed	7025			1
833	835	Directed	7026			1
834	47	Directed	7027			1
834	833	Directed	7028			1
834	795	Directed	7029			1
834	835	Directed	7030			1
795	784	Directed	7031			1
795	114	Directed	7032			1
795	384	Directed	7033			1
795	155	Directed	7034			1
795	794	Directed	7035			1
795	785	Directed	7036			1
795	197	Directed	7037			1
795	47	Directed	7038			1
795	833	Directed	7039			1
795	834	Directed	7040			1
795	835	Directed	7041			1
795	790	Directed	7042			1
795	836	Directed	7043			1
810	139	Directed	7044			1
420	390	Directed	7045			1
420	419	Directed	7046			1
420	793	Directed	7047			1
423	422	Directed	7048			1
423	463	Directed	7049			1
423	447	Directed	7050			1
423	1094	Directed	7051			1
909	285	Directed	7052			1
709	703	Directed	7053			1
709	146	Directed	7054			1
966	965	Directed	7055			1
966	43	Directed	7056			1
966	45	Directed	7057			1
270	220	Directed	7058			1
270	342	Directed	7059			1
215	45	Directed	7060			1
826	47	Directed	7061			1
1034	1033	Directed	7062			1
1034	54	Directed	7063			1
225	119	Directed	7064			1
225	117	Directed	7065			1
201	199	Directed	7066			1
201	114	Directed	7067			1
201	200	Directed	7068			1
201	117	Directed	7069			1
201	670	Directed	7070			1
201	671	Directed	7071			1
201	237	Directed	7072			1
948	947	Directed	7073			1
948	47	Directed	7074			1
829	828	Directed	7075			1
829	744	Directed	7076			1
70	68	Directed	7077			1
70	69	Directed	7078			1
70	76	Directed	7079			1
70	87	Directed	7080			1
70	887	Directed	7081			1
70	384	Directed	7082			1
70	919	Directed	7083			1
70	736	Directed	7084			1
189	187	Directed	7085			1
189	188	Directed	7086			1
189	643	Directed	7087			1
189	644	Directed	7088			1
189	130	Directed	7089			1
189	645	Directed	7090			1
189	1002	Directed	7091			1
167	165	Directed	7092			1
167	166	Directed	7093			1
553	328	Directed	7094			1
553	552	Directed	7095			1
553	554	Directed	7096			1
943	941	Directed	7097			1
943	191	Directed	7098			1
943	248	Directed	7099			1
943	942	Directed	7100			1
943	790	Directed	7101			1
943	139	Directed	7102			1
943	634	Directed	7103			1
943	944	Directed	7104			1
879	797	Directed	7105			1
1132	114	Directed	7106			1
953	63	Directed	7107			1
858	340	Directed	7108			1
858	1285	Directed	7109			1
253	252	Directed	7110			1
253	200	Directed	7111			1
253	59	Directed	7112			1
311	55	Directed	7113			1
311	292	Directed	7114			1
311	312	Directed	7115			1
577	575	Directed	7116			1
577	576	Directed	7117			1
577	574	Directed	7118			1
577	578	Directed	7119			1
577	579	Directed	7120			1
887	87	Directed	7121			1
887	70	Directed	7122			1
290	288	Directed	7123			1
290	289	Directed	7124			1
290	291	Directed	7125			1
290	292	Directed	7126			1
290	293	Directed	7127			1
290	306	Directed	7128			1
290	74	Directed	7129			1
286	283	Directed	7130			1
286	284	Directed	7131			1
286	285	Directed	7132			1
286	222	Directed	7133			1
286	287	Directed	7134			1
277	743	Directed	7135			1
277	744	Directed	7136			1
277	745	Directed	7137			1
277	222	Directed	7138			1
277	746	Directed	7139			1
277	747	Directed	7140			1
222	283	Directed	7141			1
222	284	Directed	7142			1
222	285	Directed	7143			1
222	286	Directed	7144			1
222	287	Directed	7145			1
222	743	Directed	7146			1
222	744	Directed	7147			1
222	745	Directed	7148			1
222	277	Directed	7149			1
222	746	Directed	7150			1
222	747	Directed	7151			1
222	131	Directed	7152			1
746	743	Directed	7153			1
746	744	Directed	7154			1
746	745	Directed	7155			1
746	277	Directed	7156			1
746	222	Directed	7157			1
746	747	Directed	7158			1
1070	1065	Directed	7159			1
1070	137	Directed	7160			1
1070	114	Directed	7161			1
1070	224	Directed	7162			1
1070	1066	Directed	7163			1
1070	1067	Directed	7164			1
1070	1068	Directed	7165			1
1070	1069	Directed	7166			1
1070	59	Directed	7167			1
1070	634	Directed	7168			1
1070	139	Directed	7169			1
197	137	Directed	7170			1
197	198	Directed	7171			1
197	248	Directed	7172			1
197	117	Directed	7173			1
197	249	Directed	7174			1
197	114	Directed	7175			1
197	224	Directed	7176			1
197	334	Directed	7177			1
197	199	Directed	7178			1
197	384	Directed	7179			1
197	485	Directed	7180			1
197	784	Directed	7181			1
197	155	Directed	7182			1
197	794	Directed	7183			1
197	785	Directed	7184			1
197	795	Directed	7185			1
752	751	Directed	7186			1
752	753	Directed	7187			1
752	754	Directed	7188			1
59	137	Directed	7189			1
59	202	Directed	7190			1
59	139	Directed	7191			1
59	203	Directed	7192			1
59	252	Directed	7193			1
59	200	Directed	7194			1
59	253	Directed	7195			1
59	474	Directed	7196			1
59	47	Directed	7197			1
59	314	Directed	7198			1
59	701	Directed	7199			1
59	748	Directed	7200			1
59	192	Directed	7201			1
59	1025	Directed	7202			1
59	1065	Directed	7203			1
59	114	Directed	7204			1
59	224	Directed	7205			1
59	1066	Directed	7206			1
59	1067	Directed	7207			1
59	1068	Directed	7208			1
59	1069	Directed	7209			1
59	1070	Directed	7210			1
59	634	Directed	7211			1
198	137	Directed	7212			1
198	197	Directed	7213			1
984	985	Directed	7214			1
984	986	Directed	7215			1
984	987	Directed	7216			1
976	974	Directed	7217			1
976	975	Directed	7218			1
976	216	Directed	7219			1
976	266	Directed	7220			1
976	272	Directed	7221			1
773	769	Directed	7222			1
773	770	Directed	7223			1
773	771	Directed	7224			1
773	227	Directed	7225			1
773	742	Directed	7226			1
773	772	Directed	7227			1
773	774	Directed	7228			1
799	483	Directed	7229			1
955	938	Directed	7230			1
955	954	Directed	7231			1
364	363	Directed	7232			1
364	199	Directed	7233			1
364	868	Directed	7234			1
364	751	Directed	7235			1
364	602	Directed	7236			1
364	213	Directed	7237			1
1304	1303	Directed	7238			1
1304	369	Directed	7239			1
1304	81	Directed	7240			1
1304	527	Directed	7241			1
1304	1305	Directed	7242			1
1015	417	Directed	7243			1
1015	1016	Directed	7244			1
911	640	Directed	7245			1
889	55	Directed	7246			1
889	888	Directed	7247			1
138	136	Directed	7248			1
138	137	Directed	7249			1
138	139	Directed	7250			1
138	140	Directed	7251			1
341	340	Directed	7252			1
341	872	Directed	7253			1
341	325	Directed	7254			1
341	873	Directed	7255			1
341	454	Directed	7256			1
341	874	Directed	7257			1
341	875	Directed	7258			1
341	876	Directed	7259			1
341	877	Directed	7260			1
341	878	Directed	7261			1
1025	200	Directed	7262			1
1025	59	Directed	7263			1
472	470	Directed	7264			1
472	471	Directed	7265			1
472	480	Directed	7266			1
472	481	Directed	7267			1
472	482	Directed	7268			1
472	483	Directed	7269			1
472	476	Directed	7270			1
472	117	Directed	7271			1
472	484	Directed	7272			1
985	984	Directed	7273			1
985	986	Directed	7274			1
985	987	Directed	7275			1
985	1089	Directed	7276			1
985	681	Directed	7277			1
985	775	Directed	7278			1
985	181	Directed	7279			1
935	30	Directed	7280			1
935	751	Directed	7281			1
695	691	Directed	7282			1
695	692	Directed	7283			1
695	47	Directed	7284			1
695	693	Directed	7285			1
695	694	Directed	7286			1
1208	324	Directed	7287			1
1208	45	Directed	7288			1
334	114	Directed	7289			1
334	224	Directed	7290			1
334	197	Directed	7291			1
574	226	Directed	7292			1
574	575	Directed	7293			1
574	576	Directed	7294			1
574	577	Directed	7295			1
574	578	Directed	7296			1
574	579	Directed	7297			1
842	30	Directed	7298			1
842	841	Directed	7299			1
842	65	Directed	7300			1
235	47	Directed	7301			1
235	236	Directed	7302			1
235	245	Directed	7303			1
235	68	Directed	7304			1
235	661	Directed	7305			1
1307	1306	Directed	7306			1
1307	114	Directed	7307			1
1307	775	Directed	7308			1
681	680	Directed	7309			1
681	682	Directed	7310			1
681	1089	Directed	7311			1
681	985	Directed	7312			1
681	775	Directed	7313			1
681	181	Directed	7314			1
192	191	Directed	7315			1
192	748	Directed	7316			1
192	59	Directed	7317			1
766	765	Directed	7318			1
766	570	Directed	7319			1
766	81	Directed	7320			1
766	767	Directed	7321			1
79	65	Directed	7322			1
79	80	Directed	7323			1
79	177	Directed	7324			1
1270	367	Directed	7325			1
1270	640	Directed	7326			1
929	616	Directed	7327			1
929	928	Directed	7328			1
929	602	Directed	7329			1
929	526	Directed	7330			1
774	769	Directed	7331			1
774	770	Directed	7332			1
774	771	Directed	7333			1
774	227	Directed	7334			1
774	742	Directed	7335			1
774	772	Directed	7336			1
774	773	Directed	7337			1
139	136	Directed	7338			1
139	137	Directed	7339			1
139	138	Directed	7340			1
139	140	Directed	7341			1
139	202	Directed	7342			1
139	59	Directed	7343			1
139	203	Directed	7344			1
139	117	Directed	7345			1
139	810	Directed	7346			1
139	941	Directed	7347			1
139	191	Directed	7348			1
139	248	Directed	7349			1
139	942	Directed	7350			1
139	790	Directed	7351			1
139	943	Directed	7352			1
139	634	Directed	7353			1
139	944	Directed	7354			1
139	155	Directed	7355			1
139	1067	Directed	7356			1
139	1070	Directed	7357			1
1305	1303	Directed	7358			1
1305	369	Directed	7359			1
1305	81	Directed	7360			1
1305	527	Directed	7361			1
1305	1304	Directed	7362			1
313	306	Directed	7363			1
786	65	Directed	7364			1
786	982	Directed	7365			1
578	575	Directed	7366			1
578	576	Directed	7367			1
578	577	Directed	7368			1
578	574	Directed	7369			1
578	579	Directed	7370			1
1020	429	Directed	7371			1
1020	109	Directed	7372			1
880	185	Directed	7373			1
668	87	Directed	7374			1
668	667	Directed	7375			1
775	224	Directed	7376			1
775	1089	Directed	7377			1
775	985	Directed	7378			1
775	681	Directed	7379			1
775	181	Directed	7380			1
775	1306	Directed	7381			1
775	114	Directed	7382			1
775	1307	Directed	7383			1
851	45	Directed	7384			1
45	42	Directed	7385			1
45	43	Directed	7386			1
45	44	Directed	7387			1
45	46	Directed	7388			1
45	324	Directed	7389			1
45	851	Directed	7390			1
45	215	Directed	7391			1
45	958	Directed	7392			1
45	959	Directed	7393			1
45	965	Directed	7394			1
45	966	Directed	7395			1
45	123	Directed	7396			1
45	607	Directed	7397			1
45	822	Directed	7398			1
45	1181	Directed	7399			1
45	1208	Directed	7400			1
956	474	Directed	7401			1
767	765	Directed	7402			1
767	570	Directed	7403			1
767	81	Directed	7404			1
767	766	Directed	7405			1
497	137	Directed	7406			1
497	314	Directed	7407			1
497	871	Directed	7408			1
497	782	Directed	7409			1
236	47	Directed	7410			1
236	235	Directed	7411			1
236	663	Directed	7412			1
236	280	Directed	7413			1
236	778	Directed	7414			1
236	779	Directed	7415			1
236	87	Directed	7416			1
236	133	Directed	7417			1
962	41	Directed	7418			1
963	48	Directed	7419			1
493	441	Directed	7420			1
493	490	Directed	7421			1
493	491	Directed	7422			1
493	492	Directed	7423			1
493	904	Directed	7424			1
904	491	Directed	7425			1
904	493	Directed	7426			1
232	54	Directed	7427			1
232	231	Directed	7428			1
232	223	Directed	7429			1
232	53	Directed	7430			1
793	390	Directed	7431			1
793	419	Directed	7432			1
793	420	Directed	7433			1
323	114	Directed	7434			1
484	480	Directed	7435			1
484	481	Directed	7436			1
484	482	Directed	7437			1
484	483	Directed	7438			1
484	476	Directed	7439			1
484	117	Directed	7440			1
484	470	Directed	7441			1
484	472	Directed	7442			1
1120	742	Directed	7443			1
1120	1121	Directed	7444			1
605	140	Directed	7445			1
366	30	Directed	7446			1
366	365	Directed	7447			1
366	87	Directed	7448			1
366	99	Directed	7449			1
366	80	Directed	7450			1
130	30	Directed	7451			1
130	120	Directed	7452			1
130	643	Directed	7453			1
130	644	Directed	7454			1
130	189	Directed	7455			1
130	645	Directed	7456			1
130	930	Directed	7457			1
836	790	Directed	7458			1
836	795	Directed	7459			1
129	30	Directed	7460			1
129	128	Directed	7461			1
129	99	Directed	7462			1
645	643	Directed	7463			1
645	644	Directed	7464			1
645	189	Directed	7465			1
645	130	Directed	7466			1
820	55	Directed	7467			1
820	817	Directed	7468			1
820	818	Directed	7469			1
820	819	Directed	7470			1
1051	101	Directed	7471			1
1051	146	Directed	7472			1
1061	68	Directed	7473			1
1061	751	Directed	7474			1
1061	245	Directed	7475			1
1061	158	Directed	7476			1
63	62	Directed	7477			1
63	209	Directed	7478			1
63	779	Directed	7479			1
63	953	Directed	7480			1
1153	114	Directed	7481			1
1153	692	Directed	7482			1
1153	155	Directed	7483			1
1153	1152	Directed	7484			1
415	187	Directed	7485			1
415	411	Directed	7486			1
456	453	Directed	7487			1
456	454	Directed	7488			1
456	287	Directed	7489			1
456	455	Directed	7490			1
456	457	Directed	7491			1
979	977	Directed	7492			1
979	978	Directed	7493			1
979	110	Directed	7494			1
979	980	Directed	7495			1
1221	736	Directed	7496			1
1221	140	Directed	7497			1
563	203	Directed	7498			1
404	402	Directed	7499			1
404	403	Directed	7500			1
404	302	Directed	7501			1
404	401	Directed	7502			1
291	288	Directed	7503			1
291	289	Directed	7504			1
291	290	Directed	7505			1
291	292	Directed	7506			1
291	293	Directed	7507			1
991	873	Directed	7508			1
991	940	Directed	7509			1
579	575	Directed	7510			1
579	576	Directed	7511			1
579	577	Directed	7512			1
579	574	Directed	7513			1
579	578	Directed	7514			1
640	911	Directed	7515			1
640	367	Directed	7516			1
640	1270	Directed	7517			1
109	48	Directed	7518			1
109	429	Directed	7519			1
109	86	Directed	7520			1
109	164	Directed	7521			1
109	1020	Directed	7522			1
109	41	Directed	7523			1
140	136	Directed	7524			1
140	137	Directed	7525			1
140	138	Directed	7526			1
140	139	Directed	7527			1
140	390	Directed	7528			1
140	605	Directed	7529			1
140	367	Directed	7530			1
140	736	Directed	7531			1
140	1221	Directed	7532			1
213	210	Directed	7533			1
213	211	Directed	7534			1
213	212	Directed	7535			1
213	602	Directed	7536			1
213	364	Directed	7537			1
503	408	Directed	7538			1
503	502	Directed	7539			1
74	306	Directed	7540			1
74	290	Directed	7541			1
74	1148	Directed	7542			1
132	119	Directed	7543			1
46	42	Directed	7544			1
46	43	Directed	7545			1
46	44	Directed	7546			1
46	45	Directed	7547			1
292	288	Directed	7548			1
292	289	Directed	7549			1
292	290	Directed	7550			1
292	291	Directed	7551			1
292	293	Directed	7552			1
292	310	Directed	7553			1
292	55	Directed	7554			1
292	311	Directed	7555			1
292	312	Directed	7556			1
701	474	Directed	7557			1
701	137	Directed	7558			1
701	47	Directed	7559			1
701	314	Directed	7560			1
701	59	Directed	7561			1
100	99	Directed	7562			1
370	369	Directed	7563			1
753	751	Directed	7564			1
753	752	Directed	7565			1
753	754	Directed	7566			1
424	165	Directed	7567			1
424	425	Directed	7568			1
554	328	Directed	7569			1
554	552	Directed	7570			1
554	553	Directed	7571			1
133	87	Directed	7572			1
133	236	Directed	7573			1
39	36	Directed	7574			1
39	37	Directed	7575			1
39	38	Directed	7576			1
754	751	Directed	7577			1
754	752	Directed	7578			1
754	753	Directed	7579			1
156	154	Directed	7580			1
156	137	Directed	7581			1
156	155	Directed	7582			1
156	114	Directed	7583			1
78	77	Directed	7584			1
78	55	Directed	7585			1
78	327	Directed	7586			1
78	328	Directed	7587			1
479	473	Directed	7588			1
479	474	Directed	7589			1
479	475	Directed	7590			1
479	114	Directed	7591			1
479	476	Directed	7592			1
479	477	Directed	7593			1
479	478	Directed	7594			1
682	680	Directed	7595			1
682	681	Directed	7596			1
447	446	Directed	7597			1
447	239	Directed	7598			1
447	423	Directed	7599			1
447	1094	Directed	7600			1
239	238	Directed	7601			1
239	446	Directed	7602			1
239	447	Directed	7603			1
239	466	Directed	7604			1
239	467	Directed	7605			1
239	486	Directed	7606			1
239	99	Directed	7607			1
634	474	Directed	7608			1
634	633	Directed	7609			1
634	923	Directed	7610			1
634	815	Directed	7611			1
634	924	Directed	7612			1
634	925	Directed	7613			1
634	941	Directed	7614			1
634	191	Directed	7615			1
634	248	Directed	7616			1
634	942	Directed	7617			1
634	790	Directed	7618			1
634	943	Directed	7619			1
634	139	Directed	7620			1
634	944	Directed	7621			1
634	1065	Directed	7622			1
634	137	Directed	7623			1
634	114	Directed	7624			1
634	224	Directed	7625			1
634	1066	Directed	7626			1
634	1067	Directed	7627			1
634	1068	Directed	7628			1
634	1069	Directed	7629			1
634	1070	Directed	7630			1
634	59	Directed	7631			1
634	1078	Directed	7632			1
634	332	Directed	7633			1
218	216	Directed	7634			1
218	217	Directed	7635			1
781	782	Directed	7636			1
303	301	Directed	7637			1
303	302	Directed	7638			1
303	304	Directed	7639			1
304	301	Directed	7640			1
304	302	Directed	7641			1
304	303	Directed	7642			1
816	815	Directed	7643			1
118	112	Directed	7644			1
118	113	Directed	7645			1
118	114	Directed	7646			1
118	115	Directed	7647			1
118	116	Directed	7648			1
118	117	Directed	7649			1
118	784	Directed	7650			1
118	785	Directed	7651			1
118	912	Directed	7652			1
704	702	Directed	7653			1
704	703	Directed	7654			1
704	146	Directed	7655			1
704	401	Directed	7656			1
131	222	Directed	7657			1
822	55	Directed	7658			1
822	45	Directed	7659			1
822	1289	Directed	7660			1
1121	742	Directed	7661			1
1121	1120	Directed	7662			1
747	743	Directed	7663			1
747	744	Directed	7664			1
747	745	Directed	7665			1
747	277	Directed	7666			1
747	222	Directed	7667			1
747	746	Directed	7668			1
944	941	Directed	7669			1
944	191	Directed	7670			1
944	248	Directed	7671			1
944	942	Directed	7672			1
944	790	Directed	7673			1
944	943	Directed	7674			1
944	139	Directed	7675			1
944	634	Directed	7676			1
226	574	Directed	7677			1
226	402	Directed	7678			1
627	390	Directed	7679			1
463	423	Directed	7680			1
1092	44	Directed	7681			1
1092	1091	Directed	7682			1
559	555	Directed	7683			1
559	55	Directed	7684			1
559	556	Directed	7685			1
559	557	Directed	7686			1
559	558	Directed	7687			1
559	560	Directed	7688			1
181	114	Directed	7689			1
181	47	Directed	7690			1
181	1089	Directed	7691			1
181	985	Directed	7692			1
181	681	Directed	7693			1
181	775	Directed	7694			1
417	416	Directed	7695			1
417	411	Directed	7696			1
417	1015	Directed	7697			1
417	1016	Directed	7698			1
782	781	Directed	7699			1
782	871	Directed	7700			1
782	497	Directed	7701			1
782	856	Directed	7702			1
293	288	Directed	7703			1
293	289	Directed	7704			1
293	290	Directed	7705			1
293	291	Directed	7706			1
293	292	Directed	7707			1
1102	1099	Directed	7708			1
1102	1100	Directed	7709			1
1102	1101	Directed	7710			1
1102	203	Directed	7711			1
464	223	Directed	7712			1
835	47	Directed	7713			1
835	833	Directed	7714			1
835	834	Directed	7715			1
835	795	Directed	7716			1
1029	778	Directed	7717			1
457	453	Directed	7718			1
457	454	Directed	7719			1
457	287	Directed	7720			1
457	455	Directed	7721			1
457	456	Directed	7722			1
312	55	Directed	7723			1
312	311	Directed	7724			1
312	292	Directed	7725			1
425	165	Directed	7726			1
425	424	Directed	7727			1
203	137	Directed	7728			1
203	202	Directed	7729			1
203	59	Directed	7730			1
203	139	Directed	7731			1
203	563	Directed	7732			1
203	1099	Directed	7733			1
203	1100	Directed	7734			1
203	1101	Directed	7735			1
203	1102	Directed	7736			1
1094	423	Directed	7737			1
1094	447	Directed	7738			1
798	796	Directed	7739			1
798	797	Directed	7740			1
1242	54	Directed	7741			1
1016	1015	Directed	7742			1
1016	417	Directed	7743			1
949	796	Directed	7744			1
949	414	Directed	7745			1
769	770	Directed	7746			1
769	771	Directed	7747			1
769	227	Directed	7748			1
769	742	Directed	7749			1
769	772	Directed	7750			1
769	773	Directed	7751			1
769	774	Directed	7752			1
1065	137	Directed	7753			1
1065	114	Directed	7754			1
1065	224	Directed	7755			1
1065	1066	Directed	7756			1
1065	1067	Directed	7757			1
1065	1068	Directed	7758			1
1065	1069	Directed	7759			1
1065	1070	Directed	7760			1
1065	59	Directed	7761			1
1065	634	Directed	7762			1
294	285	Directed	7763			1
1047	1048	Directed	7764			1
1047	332	Directed	7765			1
939	938	Directed	7766			1
939	940	Directed	7767			1
771	769	Directed	7768			1
771	770	Directed	7769			1
771	227	Directed	7770			1
771	742	Directed	7771			1
771	772	Directed	7772			1
771	773	Directed	7773			1
771	774	Directed	7774			1
814	54	Directed	7775			1
814	53	Directed	7776			1
814	217	Directed	7777			1
841	30	Directed	7778			1
841	65	Directed	7779			1
841	842	Directed	7780			1
1003	81	Directed	7781			1
552	328	Directed	7782			1
552	553	Directed	7783			1
552	554	Directed	7784			1
44	42	Directed	7785			1
44	43	Directed	7786			1
44	45	Directed	7787			1
44	46	Directed	7788			1
44	958	Directed	7789			1
44	959	Directed	7790			1
44	1091	Directed	7791			1
44	1092	Directed	7792			1
853	852	Directed	7793			1
853	187	Directed	7794			1
853	961	Directed	7795			1
853	411	Directed	7796			1
853	772	Directed	7797			1
669	87	Directed	7798			1
669	541	Directed	7799			1
687	87	Directed	7800			1
925	923	Directed	7801			1
925	815	Directed	7802			1
925	924	Directed	7803			1
925	634	Directed	7804			1
1053	1048	Directed	7805			1
1053	1072	Directed	7806			1
1053	1073	Directed	7807			1
1073	1048	Directed	7808			1
1073	1072	Directed	7809			1
1073	1053	Directed	7810			1
980	977	Directed	7811			1
980	978	Directed	7812			1
980	110	Directed	7813			1
980	979	Directed	7814			1
209	208	Directed	7815			1
209	63	Directed	7816			1
1068	1065	Directed	7817			1
1068	137	Directed	7818			1
1068	114	Directed	7819			1
1068	224	Directed	7820			1
1068	1066	Directed	7821			1
1068	1067	Directed	7822			1
1068	1069	Directed	7823			1
1068	1070	Directed	7824			1
1068	59	Directed	7825			1
1068	634	Directed	7826			1
878	872	Directed	7827			1
878	325	Directed	7828			1
878	873	Directed	7829			1
878	454	Directed	7830			1
878	874	Directed	7831			1
878	875	Directed	7832			1
878	876	Directed	7833			1
878	877	Directed	7834			1
878	341	Directed	7835			1
147	146	Directed	7836			1
164	48	Directed	7837			1
164	429	Directed	7838			1
164	86	Directed	7839			1
164	109	Directed	7840			1
779	778	Directed	7841			1
779	236	Directed	7842			1
779	63	Directed	7843			1
80	65	Directed	7844			1
80	79	Directed	7845			1
80	30	Directed	7846			1
80	365	Directed	7847			1
80	87	Directed	7848			1
80	99	Directed	7849			1
80	366	Directed	7850			1
80	960	Directed	7851			1
