,embedding,node_id
383,"[  2.50725675e+00   5.09753168e-01   2.00278330e+00   1.06693245e-03
   1.53985083e+00   0.00000000e+00   4.84331512e+00   0.00000000e+00
   3.24832058e+00   5.68948835e-02   4.17208338e+00   1.01739950e-01
   0.00000000e+00   1.49704456e+00   1.45907894e-01   3.08200693e+00
   4.62955523e+00   0.00000000e+00   0.00000000e+00   1.18379879e+00
   1.88008845e+00   0.00000000e+00   6.80115297e-02   1.07530200e+00
   0.00000000e+00   1.26195312e-01   1.20454311e+00   1.11829662e+00
   0.00000000e+00   3.04477930e-01   0.00000000e+00   1.13066089e+00]",282
384,"[ 2.47029448  0.          2.50980639  1.07575011  1.20293164  0.
  4.38109398  0.          3.23475695  0.          3.73308873  0.35680276
  0.          0.9312042   0.86788392  3.17108536  3.75631976  0.          0.
  0.41725624  2.4379735   1.44576383  2.36086941  2.22605729  0.          0.
  0.          0.97898775  0.          0.20086558  0.          2.21652317]",294
385,"[ 2.04112411  0.          2.29903102  0.91293037  0.82995886  0.          4.109375
  0.          2.91730595  0.          3.88457489  0.50817865  0.
  0.94721156  0.74434739  3.10596347  3.41872239  0.          0.
  0.15390372  2.00083709  1.6856879   1.85834968  2.11257958  0.          0.
  0.          1.49011636  0.          0.03060844  0.          2.1520443 ]",909
386,"[ 3.38321161  0.          3.32223082  0.94386965  1.5961256   0.
  4.46746874  0.          4.22672462  0.          4.93296289  0.          0.
  1.55453777  1.07028508  4.37928963  4.07637072  0.          0.
  0.84719545  2.55144954  1.5673182   2.78676677  2.71939135  0.          0.
  0.11623897  0.61416572  0.          0.          0.          2.2885747 ]",453
387,"[ 3.45022583  0.          3.28630304  0.72770071  1.27292407  0.
  4.42523956  0.          3.95558047  0.          4.97982836  0.          0.
  1.90419877  1.24429166  4.66004038  3.84201288  0.          0.
  1.11178541  2.07955742  0.99114519  2.1049037   2.73868203  0.          0.
  0.49029344  0.62039852  0.          0.          0.          2.03746843]",454
388,"[ 3.30303454  0.          3.5791626   1.1583128   1.92924345  0.
  4.63166046  0.          4.36912775  0.          4.72648239  0.          0.
  1.76067019  1.37663496  4.96432495  4.58862638  0.          0.
  1.05987394  2.36901498  1.54525948  2.87376833  2.69818592  0.          0.
  0.          1.26748168  0.          0.00732729  0.          2.50653601]",455
389,"[ 3.35511017  0.          3.09526992  0.83788651  1.84554541  0.
  4.24864054  0.          4.06464815  0.          4.92109489  0.          0.
  2.0162034   1.25135911  4.37262583  3.98785377  0.          0.
  0.98809618  2.33833861  1.55992293  2.46013975  2.44520617  0.          0.
  0.          0.81581628  0.          0.          0.          2.20789671]",456
390,"[ 3.18556237  0.          3.60542369  0.59017336  1.51963854  0.
  4.40209389  0.          4.20667934  0.          5.04691029  0.          0.
  1.98781943  1.59685528  4.95830917  4.57424736  0.          0.
  1.25262439  2.39994574  1.46997023  2.60332704  2.76162124  0.          0.
  0.          1.07928026  0.          0.17803593  0.          1.99257648]",457
391,"[ 2.59994626  0.72402716  2.63176942  0.60189039  0.96063101  0.
  2.46697378  0.          3.15423489  0.          3.02402115  0.49494657
  0.          1.87347269  0.          3.70308423  3.32534409  0.          0.
  0.94298959  1.75697482  1.11633754  1.30282068  1.68526316  0.          0.
  0.38369215  0.84096378  0.          0.53461355  0.          1.28180265]",288
392,"[ 2.6427567   1.05956531  2.91597724  0.92526203  0.73336548  0.
  2.49066067  0.          2.91054845  0.23040277  2.97377563  0.63643426
  0.          2.01918983  0.20803137  3.61699224  3.39702582  0.          0.
  1.12064517  1.64571786  0.85520858  1.63069487  1.86788738  0.          0.
  0.27188605  0.81228644  0.54677016  0.57755119  0.          1.05144918]",289
393,"[ 2.6967473   1.12335587  3.12637377  1.05232143  0.61346525  0.
  2.90164924  0.          3.28547072  0.15308569  3.42516351  0.45796201
  0.          1.85348248  0.03669205  3.94627309  3.39787817  0.          0.
  0.76418799  1.78442752  1.31710219  1.73544037  1.78248072  0.          0.
  0.49107689  0.95418417  0.38330701  0.596551    0.          1.32029581]",291
394,"[ 2.76791978  1.11010957  3.31591821  1.00209022  0.55295283  0.
  3.33202839  0.          3.18908691  0.          3.76733899  0.94711459
  0.          2.12918663  0.21019979  4.43726301  3.96417236  0.          0.
  1.1016376   1.99409509  1.01945317  1.72265065  1.71462476  0.          0.
  0.69144583  1.02318263  0.          0.65440023  0.          1.24797809]",293
395,"[ 3.01959062  0.88710004  3.09644008  0.30797401  0.68234247  0.
  2.93303037  0.          3.29974174  0.27417985  3.05384207  0.56272244
  0.          2.43200088  0.          3.93130088  3.5929625   0.0391943   0.
  1.45480514  1.89659154  0.8167333   1.26869619  1.61546123  0.          0.
  0.40777698  0.64955288  0.39951512  0.53615242  0.          1.13738179]",310
396,"[ 3.0128057   0.          3.3992455   0.65336835  0.45049822  0.          3.606143
  0.          3.34994245  0.          3.91146612  0.          0.
  1.98243105  0.14595988  3.68064284  3.06407595  0.          0.
  0.71176422  0.6893084   0.42332768  1.81354356  2.5566678   0.          0.
  0.23607022  0.60389674  0.          0.          0.          1.73761904]",301
397,"[ 3.30325532  0.          3.05335855  0.98274672  0.495978    0.
  3.75915194  0.          3.45027566  0.          4.29419231  0.          0.
  2.02499747  0.          3.86169887  3.29500294  0.          0.
  0.25064072  0.84550333  0.14259966  1.58945107  2.35073447  0.          0.
  0.40676373  0.43460453  0.          0.          0.          1.86860096]",303
398,"[ 2.99156928  0.          3.22554588  0.51607853  0.25299352  0.
  3.28443146  0.          3.3162744   0.          4.14604664  0.          0.
  2.15969753  0.21195327  3.30701184  2.68043852  0.          0.
  0.68570197  1.16547799  0.40874016  1.54440236  2.5239656   0.          0.
  0.05094977  0.38364118  0.          0.          0.          1.56950462]",304
399,"[ 3.38414001  0.          3.50338626  0.50136817  0.27968076  0.
  3.67083192  0.          3.36132073  0.          4.29328823  0.          0.
  2.20250368  0.          3.9782145   3.13675165  0.          0.
  0.91455513  0.9230774   0.14358893  1.63892043  2.6877358   0.          0.
  0.25873315  0.1782203   0.          0.          0.          1.81692064]",403
400,"[ 3.53503466  0.          3.35709095  0.90642285  0.79029512  0.
  4.01120138  0.          3.92585301  0.          4.67254829  0.06797574
  0.          2.32661724  0.          4.08076382  3.51910758  0.          0.
  0.5794059   0.9025594   0.49454832  1.99098027  2.8695538   0.          0.
  0.65860969  0.58776844  0.          0.          0.          2.06991291]",404
401,"[ 3.01672506  0.          3.14503193  0.33218113  0.57898194  0.
  3.50656438  0.          3.26078653  0.          4.17231035  0.          0.
  1.98192549  0.06417733  3.39415908  2.70475793  0.          0.
  0.57214767  0.89471418  0.5666613   1.4204911   2.33246851  0.          0.
  0.35901785  0.569727    0.          0.          0.          1.90660214]",716
402,"[ 2.65317822  1.85113645  3.26967835  1.35453773  0.91226679  0.
  3.39858913  0.          3.23810887  0.          3.64839888  1.20368183
  0.          2.07138968  0.22234021  4.38338709  4.25422049  0.          0.
  0.68461424  1.46421206  0.92982256  1.60885417  2.17405438  0.          0.
  0.47791731  1.33109665  0.0848463   0.31891525  0.          1.26966429]",307
403,"[ 3.04651093  1.80845785  3.25030947  1.6527921   0.59672713  0.
  3.84706807  0.          2.77350807  0.          3.57586718  0.68804032
  0.          2.02045918  0.20862217  4.28538322  4.04978609  0.1394542   0.
  0.64932144  1.7916199   0.57952368  1.8056159   2.08826256  0.          0.
  0.75265509  0.95072556  0.38480675  0.08345857  0.          1.22348225]",313
404,"[ 2.49973536  1.42565417  3.04632926  1.53143048  0.50009233  0.
  3.42069912  0.          2.81334639  0.39138463  3.59545898  0.75657839
  0.          2.06839252  0.06678183  3.83388805  3.6359992   0.17583562
  0.          0.7168752   1.14826226  0.9552266   1.77492571  2.13399696
  0.          0.          0.4138805   1.20835876  0.16193238  0.02027052
  0.          0.89298707]",407
405,"[ 2.49584198  1.49574113  3.18549013  1.38265324  0.64614117  0.
  3.24260283  0.          2.76896214  0.32309183  3.46664     0.48882881
  0.          1.94109714  0.00478313  3.74312544  3.95657706  0.03513221
  0.          0.25189951  1.57625937  1.11199975  1.85189271  2.44952059
  0.          0.          0.31331089  1.12581563  0.14784713  0.00843714
  0.08081491  1.6693356 ]",408
406,"[ 2.4688704   1.7615459   3.31582689  1.64139748  0.56630039  0.
  3.39578485  0.          3.05818295  0.          3.33694458  0.92048335
  0.          2.0087471   0.18918315  4.33461761  3.98726201  0.          0.
  0.67430317  1.2675873   0.66924882  1.54855132  2.31100965  0.          0.
  0.53255743  1.39851511  0.07415014  0.45778355  0.          1.07064104]",409
407,"[ 3.38094735  0.          3.24267459  0.7981239   1.48302758  0.
  4.36478424  0.          4.3075161   0.          4.6554513   0.          0.
  2.15108943  1.40216756  4.85661602  4.05869055  0.          0.
  0.85026366  2.16118431  0.67555887  2.22375321  2.75740504  0.          0.
  0.60835314  0.24208197  0.          0.          0.05875498  1.8912667 ]",872
408,"[  3.07332158e+00   0.00000000e+00   3.24636483e+00   6.51040375e-01
   1.61452138e+00   0.00000000e+00   3.72468615e+00   0.00000000e+00
   3.96792030e+00   0.00000000e+00   3.79648280e+00   0.00000000e+00
   0.00000000e+00   2.37802958e+00   1.21298981e+00   4.50336027e+00
   3.64717579e+00   0.00000000e+00   0.00000000e+00   1.08097529e+00
   1.71732211e+00   4.97951269e-01   2.09916043e+00   2.56324649e+00
   0.00000000e+00   0.00000000e+00   5.38578153e-01   2.09983557e-01
   0.00000000e+00   0.00000000e+00   4.42593126e-03   1.45438504e+00]",873
409,"[ 3.49020028  0.          3.42110682  0.30806303  1.54041219  0.
  4.00438929  0.          4.26045418  0.          4.41806316  0.          0.
  2.42755675  1.23793447  4.51484966  3.60777879  0.          0.
  1.36877632  1.9562223   0.91152811  2.26020169  2.80746555  0.          0.
  0.23097932  0.3821753   0.          0.          0.10467193  2.0333209 ]",874
410,"[ 3.34765935  0.          3.31828666  0.65418833  1.49924219  0.
  4.01690435  0.          4.54483128  0.          4.75285482  0.          0.
  2.75983024  1.19336116  4.73791313  3.85616636  0.          0.
  1.06387293  2.16256762  1.02699983  2.10519266  2.9541285   0.          0.
  0.19091256  0.40523756  0.          0.          0.          2.12081432]",875
411,"[ 3.49484658  0.          3.37527514  0.8174904   1.32705343  0.
  4.04813528  0.          4.1683259   0.          4.71132803  0.          0.
  2.45868158  0.96817613  4.9654479   3.60296369  0.          0.
  0.80501223  1.70399141  0.5744428   2.07094169  2.59173822  0.          0.
  0.49684268  0.25510713  0.          0.          0.          1.74357677]",876
412,"[ 3.35071278  0.          3.37407708  0.7318328   1.34452093  0.
  4.18827868  0.          4.10149336  0.          4.61379671  0.          0.
  2.14275503  1.08148062  4.93187952  3.99510002  0.          0.          1.0225457
  2.02928782  0.74495959  2.2613945   2.55301332  0.          0.
  0.52697617  0.23736003  0.          0.          0.12325794  1.93122494]",877
413,"[ 3.4343946   0.          3.29636002  0.53908348  1.58757758  0.
  3.89747119  0.          4.37805986  0.          4.32043171  0.          0.
  2.60474062  1.10239339  4.73807287  3.64557385  0.          0.
  1.12343395  1.80185366  0.75436395  1.89089215  2.61239409  0.          0.
  0.30286214  0.47700828  0.          0.          0.          1.88590384]",878
414,"[ 3.56086683  0.          3.61620975  0.8181228   1.40467644  0.
  4.18914127  0.          4.19167566  0.          4.74157667  0.          0.
  2.32068825  1.09777892  4.78644276  3.59537029  0.          0.          1.1598382
  2.01041293  0.840918    2.32296252  2.81793332  0.          0.
  0.49709362  0.43025866  0.          0.          0.          1.88488412]",341
415,"[ 3.49161005  0.          3.23331952  1.01972175  1.22968888  0.
  4.50931025  0.          3.8123734   0.          4.449471    0.          0.
  2.18697309  0.68264312  4.21414328  3.49504042  0.          0.
  0.83814025  2.19967794  0.78830141  1.64327645  2.6678381   0.          0.
  0.15699278  0.24414656  0.          0.          0.          1.9617213 ]",441
416,"[ 2.52809429  0.          2.81884861  1.050511    0.55154645  0.
  2.78143549  0.          3.63913345  0.          3.03605247  0.          0.
  2.01991177  0.30070126  2.85607028  2.7798183   0.          0.
  0.84226894  1.06956494  1.11403275  1.02318645  2.12631702  0.          0.
  0.          1.22015595  0.          0.1861155   0.          1.57085264]",552
417,"[ 2.04650879  0.29152554  2.13543057  1.0997287   0.72555852  0.
  2.14152455  0.          2.80077124  0.          2.2715199   0.          0.
  1.60149503  0.18329093  2.68224382  2.38618159  0.          0.
  0.40205181  0.83869988  0.56295407  0.99152982  1.75617778  0.          0.
  0.          0.75257903  0.          0.          0.          1.27226317]",553
418,"[ 2.2979908   0.21875873  2.43428087  1.21607041  0.52491981  0.
  2.55939817  0.          2.9453721   0.          2.91996431  0.          0.
  1.61141503  0.          2.67141676  2.44229031  0.          0.
  0.30587143  0.8127172   0.6292612   1.3341217   1.97898984  0.          0.
  0.          0.72550786  0.          0.          0.          1.36694634]",554
419,"[ 2.65637898  0.          3.06906676  0.78210908  1.39479125  0.
  3.37133121  0.          3.6365788   0.          2.74088001  0.          0.
  1.87081432  1.05889964  3.62719655  3.38092661  0.23003577  0.
  1.08737135  1.74257731  0.91739875  1.9077723   2.39797878  0.          0.
  0.          0.6222043   0.          0.14444561  0.          1.62496793]",331
420,"[ 2.85654354  0.          3.09300065  1.23937941  1.68488216  0.
  3.57568479  0.          3.81001139  0.          2.95232129  0.          0.
  1.90726972  1.21644425  3.66132617  3.42902589  0.02227785  0.
  0.45201173  1.53679621  1.04163015  1.95817029  2.48570752  0.          0.
  0.          0.62235278  0.          0.13787247  0.          1.9171015 ]",332
421,"[ 2.06623101  0.          2.86489534  0.84495264  1.45987844  0.          3.2056706
  0.          3.39732432  0.          3.05430484  0.          0.
  1.82530391  1.17380643  3.43906474  3.69424915  0.          0.
  0.40569654  1.78048861  1.06165481  2.07886314  1.83674657  0.          0.
  0.          0.83842391  0.          0.12396512  0.          1.50665414]",1047
422,"[ 2.17867017  0.          3.19311118  0.99689293  1.21417832  0.
  3.47752929  0.          3.60275078  0.          2.50819349  0.          0.
  1.58244681  0.79555655  3.89154482  3.94748163  0.          0.
  0.64528441  1.51512623  0.74783462  1.40514815  1.94400847  0.          0.
  0.09756502  0.97469407  0.          0.65917659  0.          1.54652476]",1048
423,"[ 3.1100409   0.          3.05989146  1.30858886  2.13141775  0.
  3.54863477  0.          3.99883342  0.          3.32125163  0.          0.
  2.19646096  1.40105367  3.89340138  3.81676626  0.          0.
  0.62333435  1.75947261  1.26931489  2.09194326  2.14869523  0.          0.
  0.          0.67012835  0.          0.32626739  0.          1.820243  ]",1078
424,"[ 3.45821548  0.          3.31080341  0.53285342  1.2841568   0.
  3.79119158  0.          4.19426012  0.          4.69817162  0.          0.
  2.77827358  1.21277797  5.01865244  3.65059566  0.          0.
  0.97988975  2.00007534  1.14763618  2.2425859   2.69823527  0.          0.
  0.17271955  0.41004521  0.          0.          0.          2.12354994]",340
425,"[ 2.74844074  0.          2.8160491   0.76165241  1.25003386  0.          2.952878
  0.          3.36712623  0.          3.98321199  0.          0.
  2.44200563  0.92083567  4.17574549  3.08434057  0.          0.
  0.96328932  1.9724623   1.31580806  2.06685829  2.55129981  0.          0.
  0.28446797  0.60201848  0.          0.00609031  0.15659198  1.84965169]",858
426,"[ 3.54626703  0.21697374  2.38319683  0.          1.65204906  0.
  4.25647545  0.          2.85259414  0.          2.73221397  0.61697644
  0.          1.07736683  0.51750481  3.52709126  2.80264592  0.53975898
  0.          1.56901121  2.21315742  0.97689968  0.53262901  1.23496926
  0.62794948  0.          1.02290237  1.40901732  0.          1.03313112
  0.          2.27269936]",363
427,"[ 2.39853096  0.10184348  2.63692021  0.62123078  1.60082507  0.
  3.35033393  0.08091646  3.05381846  0.          3.3683219   0.52708322
  0.          1.49897504  0.52644718  3.45161891  4.10261583  0.18901595
  0.          0.85323441  2.14821815  1.31048119  0.92509067  1.24767399
  0.          0.          0.78312004  1.12855566  0.          0.66423231
  0.50748831  1.23715079]",368
428,"[ 2.17635012  0.53250724  2.43752956  0.79582316  1.30398118  0.
  2.81840611  0.18188332  2.78219247  0.          3.30314732  0.5887199   0.
  1.78406942  0.0906688   3.00180817  3.44824719  0.13708575  0.
  0.23298283  2.12946987  0.96003479  0.87565535  1.32162416  0.          0.
  0.63277078  0.72002977  0.          0.18754192  0.49856868  1.4508878 ]",1270
429,"[ 2.19281864  0.15087277  2.89668918  0.51359439  1.53265679  0.          3.787076
  0.28629455  3.36357069  0.          3.58011198  0.86713994  0.
  2.44263673  0.15996329  3.77428508  4.43416929  0.          0.
  0.49313915  2.41490173  0.95131361  0.33919215  1.57402182  0.          0.
  0.65881443  0.97477186  0.          0.65509832  0.3721588   1.79953265]",640
430,"[ 2.66049147  0.          3.96478772  0.61869711  1.16531229  0.
  3.30741668  0.          4.82647896  0.          3.34757018  0.          0.
  2.17058539  0.33911067  4.40244913  3.61219859  0.          0.
  0.28180236  1.73895144  1.59827864  1.8289305   2.54284716  0.          0.
  0.          1.41204774  0.          0.79524285  0.25228322  2.7026782 ]",370
431,"[ 1.90774453  1.08709478  2.08236337  0.61151689  1.10504997  0.
  2.57390881  0.07790814  2.36385322  0.          2.70307732  0.72418207
  0.          1.29810977  0.28363219  2.63129449  3.11232686  0.          0.
  0.56390256  1.28998542  0.78449917  0.82920939  1.30711377  0.          0.
  0.20495512  1.14426184  0.          0.26150844  0.29090264  1.11772132]",419
432,"[ 2.3568511   1.11057425  2.54893422  0.87143272  1.0723573   0.
  3.05847979  0.35841912  2.5402534   0.          2.85475063  1.19013083
  0.          1.45634341  0.05048155  3.02083611  3.25222802  0.35196817
  0.          0.85921901  1.71538627  0.77375007  0.87104386  1.68147039
  0.          0.          0.26691836  0.96797502  0.          0.34069347
  0.23773064  1.62317514]",420
433,"[ 2.07782483  0.95582139  2.57228637  0.74743307  0.96589231  0.
  2.62719178  0.          2.65145636  0.          2.6078794   0.47659281
  0.          1.54909706  0.05920637  3.33507752  3.17237854  0.          0.
  0.76748532  1.76362109  0.94914865  0.64751345  1.36799169  0.          0.
  0.16252144  1.09313703  0.          0.24709482  0.0449926   1.26679373]",627
434,"[ 2.32510018  1.43751049  2.58940721  0.77140552  0.8068108   0.
  2.93903565  0.          2.5715096   0.          2.87463212  0.78804153
  0.          1.41964245  0.16189927  2.84295845  2.95008326  0.          0.
  0.75181442  1.63326347  1.02539992  0.87585354  1.35179675  0.          0.
  0.          1.31465983  0.          0.19447917  0.26027423  1.26269841]",793
435,"[ 2.16014075  1.3299253   2.78257298  1.44261503  0.25593811  0.
  3.15874743  0.          3.00668645  0.00725903  3.28048491  0.30389065
  0.          1.6506505   0.12859996  3.57509947  3.58277845  0.          0.
  0.64307272  1.29999113  0.92493224  1.21404397  1.91484654  0.          0.
  0.44616312  1.07851827  0.          0.32975399  0.          0.84984398]",502
436,"[ 2.39597225  1.27131844  2.78430104  1.32993698  0.36358607  0.
  2.96552181  0.          2.58880138  0.31486154  3.13428688  0.62204754
  0.          1.83026004  0.          3.6302011   3.48616147  0.06253263
  0.          0.51011938  1.13203943  0.60047632  1.67479873  1.98465717
  0.          0.          0.13848114  1.16588163  0.          0.          0.
  1.01878381]",503
437,"[ 3.36892986  0.3996278   2.39742041  0.36080244  0.4065685   0.
  4.11370564  0.          3.57248306  0.          4.61252737  0.          0.
  1.655231    0.          2.9859457   3.09367609  0.          0.
  0.41636091  1.52485204  0.52506274  0.03635943  1.68463433  0.
  0.27702001  1.48562598  0.71390021  0.          0.          0.
  2.01614857]",416
438,"[ 3.61069632  0.78471023  2.63494444  0.59801197  0.39648208  0.
  4.51226854  0.          3.55876565  0.          4.9829812   0.          0.
  1.64783359  0.          3.29289174  3.6285975   0.          0.
  0.35060087  1.64747238  0.5193857   0.17695828  1.94834852  0.
  0.15430695  1.84123123  0.65804416  0.          0.          0.
  1.83351052]",417
439,"[ 2.19369125  0.39514062  2.75010848  0.53625095  0.15339473  0.
  2.45816302  0.          2.58899617  0.27452299  2.49082232  0.          0.
  1.76058173  0.05766642  3.39409208  2.95843148  0.          0.
  0.72650898  0.89273608  0.41812897  0.55723369  1.18471885  0.          0.
  0.14108481  0.63170666  0.          0.48921442  0.          0.95887256]",796
440,"[ 2.73161507  0.27266574  2.78168368  0.56496263  0.82352287  0.
  2.60460734  0.          3.16011834  0.34129819  2.94930315  0.          0.
  1.87149024  0.0650034   3.48212862  3.33228755  0.          0.
  0.95096916  1.1566      0.70183361  0.69617867  1.16728938  0.          0.
  0.14179914  0.75121492  0.          0.58909601  0.          1.0456295 ]",949
441,"[ 2.18519974  0.59353369  2.94945407  0.49231815  0.49245536  0.
  2.39225793  0.          3.17027473  0.48717657  2.38995528  0.          0.
  2.2756815   0.          3.45731878  3.28051853  0.          0.
  0.77527118  1.28665066  0.6149385   0.33477944  0.9967851   0.          0.
  0.22761615  0.83025765  0.14616956  0.43351838  0.          0.94946623]",1136
442,"[ 3.24850678  0.51305807  2.79012299  0.49829823  0.67260265  0.
  3.75685787  0.          3.29452062  0.          4.24437618  0.          0.
  1.54321158  0.          2.29840946  2.88727856  0.          0.
  0.70199764  1.4079349   0.78197712  0.          1.90589035  0.
  0.32097694  1.27407146  0.69029862  0.          0.          0.
  1.85805953]",1015
443,"[ 2.83171415  0.34959629  1.99068284  0.86108339  0.5008232   0.
  3.76313376  0.          2.69164062  0.          3.74655581  0.30701867
  0.          1.59611225  0.          2.07031894  2.7185905   0.          0.
  0.04572912  1.68995225  0.77890462  0.02148473  1.5951972   0.          0.
  0.81906229  0.24680951  0.          0.          0.          1.84602451]",1016
444,"[ 3.0550673   0.          2.17148232  0.56105137  1.34560621  0.          3.4003427
  0.          3.5007391   0.          3.39236975  0.          0.          1.3480289
  1.00335014  3.6637876   3.32948589  0.          0.          0.74429411
  1.19374406  0.60489219  0.90456313  1.8656857   0.          0.
  0.54330558  1.08493304  0.          0.97105384  0.          2.25300598]",422
445,"[ 2.90812373  0.          2.69755173  0.81863141  1.39404166  0.
  3.47127724  0.          3.79312801  0.          3.75502276  0.          0.
  2.1274035   0.85481167  3.70594954  3.52532768  0.          0.
  0.46527162  1.18061483  0.93964857  1.13247001  1.89016926  0.          0.
  0.24336302  1.13177621  0.          0.69428754  0.          2.14850092]",423
446,"[ 2.5317781   0.          2.46036363  0.69048643  1.42782819  0.
  3.45552039  0.          3.42218947  0.          3.22170734  0.          0.
  1.44657314  1.04018462  3.36944366  3.13564086  0.          0.
  0.51812297  1.66646218  0.81674773  0.99185246  1.76105773  0.          0.
  0.21179569  1.36551356  0.          0.84469223  0.          2.17167091]",463
447,"[ 2.74683619  0.          2.65005517  0.81777823  1.30724955  0.
  3.44952536  0.          3.62693405  0.          3.45725322  0.          0.
  1.45232689  0.8211841   3.68581223  3.21686125  0.          0.
  0.72524244  1.48070931  1.04378259  0.89258093  1.66910303  0.          0.
  0.56982642  1.52435529  0.          1.14141822  0.          2.13890028]",1094
448,"[ 3.34109521  0.06731543  3.33807349  1.18233502  1.44863975  0.
  4.35474586  0.          3.54490376  0.          4.05077457  0.          0.
  1.55408764  0.70437366  4.42331123  3.46775103  0.          0.
  1.02208817  2.14769006  0.73742348  1.6559819   2.04969621  0.          0.
  0.57556492  0.65791905  0.          0.25522187  0.          1.79057896]",442
449,"[ 2.90277672  0.          2.59963083  1.0096209   1.4513638   0.          3.8953023
  0.          3.14716029  0.          3.25192142  0.          0.
  1.08317149  0.55541313  3.65503287  2.99189615  0.          0.
  0.70348412  1.62482715  0.59492844  1.18219411  1.9326973   0.          0.
  0.27006739  0.45963401  0.          0.17756784  0.          2.04474878]",490
450,"[ 2.87770009  0.21117434  3.13500142  0.95625705  1.44820774  0.
  4.08688307  0.          3.03557301  0.          3.70437646  0.          0.
  1.65054977  0.67552793  4.25505018  3.51258707  0.          0.
  0.76334196  1.53473365  0.34010667  1.70121706  2.12491059  0.          0.
  0.37143978  0.57580101  0.          0.          0.02855826  1.48279703]",491
451,"[ 3.22868133  0.2161327   3.42828274  1.39965618  1.30562413  0.
  4.41658068  0.          3.80006456  0.          3.98553729  0.          0.
  1.86761343  0.80182207  4.3324542   3.48791552  0.          0.
  0.65928543  2.16148281  0.69433481  1.7652576   2.40723634  0.          0.
  0.39511204  0.46630374  0.          0.24915802  0.          1.90413845]",492
452,"[ 2.80990672  0.          2.81335831  0.94968265  0.93588263  0.
  4.10466146  0.          3.3334856   0.          3.69303942  0.          0.
  1.66280878  0.71542323  3.83761668  3.1064415   0.          0.          0.4745394
  2.10864019  0.8957724   1.71157563  2.13080406  0.          0.
  0.33354321  0.29144961  0.          0.          0.          1.85128164]",493
453,"[ 3.09162784  0.          2.6338439   0.73118138  1.73120558  0.
  3.65688419  0.          3.97819924  0.          3.69716883  0.          0.
  1.89633524  0.9673053   3.77050304  3.53467751  0.          0.
  0.76517791  1.44944382  0.68958658  0.75610203  1.85650492  0.          0.
  0.44805157  1.40789044  0.          0.91676575  0.          2.19896984]",902
454,"[ 2.3991394   0.46096     1.90512872  0.04733942  1.57780826  0.
  4.47076702  0.          3.33023858  0.22535045  4.39959049  0.          0.
  1.10961914  0.08861449  2.76506352  4.59259081  0.          0.          0.8245635
  1.93136418  0.          0.1741533   1.33385694  0.          0.16158289
  0.96033877  0.85866565  0.          0.6584602   0.          1.26465952]",606
455,"[  2.44140244e+00   6.49474084e-01   2.12909865e+00   3.22759360e-01
   1.76152813e+00   0.00000000e+00   4.47485495e+00   0.00000000e+00
   3.04917407e+00   1.09478146e-01   4.09897089e+00   0.00000000e+00
   0.00000000e+00   1.37123346e+00   3.29898391e-03   3.00883579e+00
   4.56007528e+00   0.00000000e+00   0.00000000e+00   1.05292439e+00
   1.98082495e+00   0.00000000e+00   5.87459266e-01   1.18629551e+00
   0.00000000e+00   0.00000000e+00   1.10497355e+00   1.15270722e+00
   0.00000000e+00   2.81623542e-01   0.00000000e+00   1.10491443e+00]",608
456,"[ 2.65038753  0.          2.5008893   0.77141809  1.18585598  0.
  3.27976513  0.          3.15285039  0.          2.74040079  0.23830241
  0.          1.47674668  0.78466308  3.18427277  2.81071472  0.09246545
  0.          1.43774641  2.11575913  1.02690196  0.76283306  1.6355778   0.
  0.          0.55432928  0.73468846  0.          1.0706923   0.          1.4714309 ]",471
457,"[ 3.28962064  0.          3.20620918  1.11220574  1.9795543   0.
  3.57858896  0.          3.72262025  0.          3.22787166  0.          0.
  1.6493609   0.91135079  3.09302664  2.99176836  0.          0.
  1.16025364  2.43247867  1.28642523  1.35100746  2.02624178  0.          0.
  0.          0.91708374  0.          0.69495749  0.          1.79656851]",633
458,"[ 3.09571218  0.          2.82616234  1.17153919  1.23358428  0.
  3.35053802  0.          2.89745498  0.          2.44726706  0.14639834
  0.          1.08600032  0.82257724  2.61686754  2.28770113  0.          0.
  1.56314099  2.27379155  0.98516178  0.81579691  1.58582318  0.21964125
  0.          0.15842555  0.87945259  0.          0.70012867  0.
  1.38770676]",956
459,"[ 2.76774931  0.02134678  2.35035515  0.9264887   1.31852829  0.
  3.35428476  0.          2.95682383  0.          2.84834957  0.34304741
  0.          1.36776245  0.95239663  3.15738606  2.52812076  0.          0.
  1.46408176  2.04761291  0.81411695  0.7370764   1.60238016  0.          0.
  0.31647396  0.79526812  0.          1.2958734   0.          1.64582658]",799
460,"[ 2.95869064  0.12560265  2.70172858  0.76230139  1.26780748  0.
  3.48570585  0.          3.07153296  0.          3.56221294  0.          0.
  1.47070849  0.40634689  3.6848886   2.73902035  0.          0.
  0.63783979  1.40125418  0.52594066  1.25155294  1.75952363  0.          0.
  0.46392545  0.42704976  0.          0.18400863  0.          1.67399645]",904
461,"[ 2.38670421  0.1203922   2.57097507  1.54067063  1.26728284  0.
  2.57724953  0.00290603  2.11099601  0.          1.957744    0.68692178
  0.          1.1770165   0.62570977  2.8522923   2.43812346  0.65805089
  0.          0.61996722  1.25808001  0.73963791  1.59632254  1.65478981
  0.37795985  0.          0.24620597  0.85811782  0.          0.58540583
  0.          0.5039106 ]",871
