,embedding,node_id
389,"[ 0.          1.85788488  3.35651088  4.51221371  0.          1.85700583
  0.          0.          0.          0.          0.          3.81275654
  0.          0.0430409   4.16688776  0.11045802  1.83556473  0.          0.
  2.48703551  0.          1.25370598  0.          0.          2.72621274
  0.73107368  2.79039764  0.          2.80755496  4.09190893  2.43842459
  1.18665588]",456
390,"[ 0.          1.56339121  3.57989216  5.39473677  0.          2.70713496
  0.25777495  0.          0.          0.          0.          4.66241503
  0.          0.23363282  4.46549463  0.19315967  2.25585294  0.          0.
  3.06705213  0.20811048  0.92452925  0.          0.          3.06801581
  0.24448156  3.14101601  0.          3.03055429  4.48222923  2.71288848
  0.68982822]",457
391,"[ 0.          1.91845322  1.65507376  2.52013779  0.87476277  2.26905942
  0.6098786   0.15849458  0.          0.          0.          3.90445423
  0.          0.          3.63185716  0.19360253  0.06869987  0.          0.
  0.5972926   0.          1.29294789  0.          0.          3.68082619
  1.02901745  0.94213212  0.          1.76917267  2.41085792  2.28996778
  1.27167654]",288
392,"[ 0.          2.30300784  1.12298012  2.30992246  0.83091086  1.95264173
  0.47449696  0.          0.          0.          0.          3.47170496
  0.          0.          3.35451126  0.17448413  0.05302102  0.          0.
  0.22515413  0.          0.91685212  0.          0.          3.19860911
  1.21852028  1.04240084  0.          1.88064647  2.15789914  1.60964978
  1.35672069]",289
393,"[  0.00000000e+00   2.10864019e+00   1.20526445e+00   2.21835470e+00
   6.71892643e-01   2.36509800e+00   2.81852543e-01   0.00000000e+00
   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.58132458e+00
   0.00000000e+00   0.00000000e+00   3.50041676e+00   4.17296216e-02
   3.15105915e-01   1.29511699e-01   0.00000000e+00   6.57585859e-01
   1.21928565e-03   8.94626737e-01   0.00000000e+00   0.00000000e+00
   3.45974874e+00   1.26720679e+00   1.32766354e+00   0.00000000e+00
   2.01224422e+00   2.34930992e+00   1.90270925e+00   1.17666161e+00]",291
394,"[ 0.          2.07610893  1.47920012  2.4005487   0.69193119  2.23992491
  0.36703846  0.          0.          0.          0.          3.702806    0.
  0.          3.65361476  0.08649001  0.24258244  0.10630235  0.
  0.51594448  0.          0.96873367  0.          0.          3.48503828
  1.16441274  1.1616708   0.          2.12515926  2.31107473  1.92075133
  1.27945304]",293
395,"[ 0.          2.38115668  1.00365973  2.38447022  0.92253613  2.44061804
  0.69513428  0.          0.          0.          0.          4.05556345
  0.          0.          3.32800078  0.          0.27284178  0.52439886
  0.          0.46907619  0.00793906  0.88360476  0.          0.
  3.40792966  1.43407691  1.15107727  0.          1.60828686  2.17126322
  2.1610105   1.53636491]",310
396,"[ 0.          1.28208077  2.77638221  3.14038229  1.19986475  2.2867744   0.
  0.          0.          0.16448548  0.          4.51575422  0.          0.
  4.06344461  0.          0.87878793  0.          0.          3.09083366
  0.84914559  2.04077601  0.          0.          4.34128141  1.00372839
  2.79493856  0.          2.59498     4.41512537  2.50153589  1.84508848]",301
397,"[ 0.          1.44835186  2.12411308  2.41123009  1.51997507  1.93160188
  0.          0.          0.          0.16749476  0.          3.89398575
  0.          0.          3.47419739  0.          0.86212713  0.          0.
  2.44828916  0.68085569  2.4063828   0.          0.          3.79662132
  1.37562776  2.38923001  0.          2.31391978  3.99430776  2.21452236
  1.82485306]",303
398,"[ 0.10632866  1.14081228  2.3780365   2.79182434  1.06855917  1.99152088
  0.          0.          0.          0.          0.          4.29724646
  0.          0.          3.68604112  0.          0.8187812   0.          0.
  2.61617351  0.76525873  1.82209361  0.          0.          3.97073627
  0.91142476  2.12211585  0.          2.4356997   3.61361814  1.99801624
  1.65776956]",304
399,"[ 0.          2.04677033  2.92430663  3.55331111  1.4927938   2.78247428
  0.          0.          0.          0.          0.          5.43992758
  0.          0.          4.73208761  0.          1.72888315  0.          0.
  3.51692963  1.06726742  2.43769407  0.          0.          4.88712454
  1.35459745  2.815099    0.          3.08615637  5.17529058  2.76615477
  2.34667015]",403
400,"[ 0.          1.73971081  2.58906436  2.9304769   1.75081897  2.29181027
  0.          0.          0.          0.          0.          4.63485813
  0.          0.          4.17998028  0.          1.17167544  0.          0.
  2.72938156  0.74043012  2.52545047  0.          0.          4.61087084
  1.30857432  2.20797157  0.          2.67394328  4.38962793  2.64334559
  1.94660962]",404
401,"[ 0.          1.61817133  2.66322184  3.25524879  1.25266838  2.15382457
  0.          0.          0.          0.18982936  0.          4.68197727
  0.          0.          4.00271368  0.          1.16559815  0.          0.
  3.17644382  1.06373441  2.17029047  0.          0.          4.29550791
  1.30346406  2.551615    0.          2.76247501  4.26744413  2.42589569
  1.86189473]",716
402,"[ 0.          2.17292309  1.50846481  2.7095952   0.5900234   1.94932175
  0.58140701  0.21419194  0.          0.          0.          3.39832902
  0.          0.          4.08054447  0.19107547  0.57358205  0.2954115   0.
  0.47221082  0.          1.17531431  0.          0.          3.45284605
  0.91238058  0.86396456  0.          2.08012414  2.10622907  1.67447436
  1.1703043 ]",307
403,"[ 0.          2.04632783  1.45409656  2.42572379  0.7365098   1.93101335
  0.78767627  0.          0.          0.          0.          3.30729795
  0.          0.          3.95834231  0.          0.60354805  0.1258124   0.
  0.74148846  0.          1.4545207   0.          0.          3.79677892
  0.8125      0.74457711  0.          2.12753963  2.3337996   1.88929081
  1.40820181]",313
404,"[ 0.          2.33306122  1.31587601  2.15987635  0.55358529  2.05328798
  0.60770035  0.          0.          0.          0.          3.39048696
  0.          0.          4.07960701  0.19733015  0.58895946  0.11458584
  0.          0.50510168  0.          1.48689055  0.          0.
  3.50306773  0.83491951  0.99186814  0.          2.14140201  2.50269413
  1.7610203   1.30245078]",407
405,"[ 0.          2.07969522  1.40521014  2.64684582  0.82577717  1.87086618
  0.6810649   0.15912662  0.          0.          0.          2.9060564   0.
  0.          4.01724672  0.          0.63322294  0.2696704   0.          0.5949167
  0.          1.22892153  0.          0.          3.47001195  1.0993005
  0.87659836  0.          2.05761075  2.002285    1.51492596  1.2193948 ]",408
406,"[ 0.          2.21751451  1.47447896  2.72241116  0.75322706  2.1917088
  0.5591591   0.          0.          0.          0.          3.18366599
  0.          0.          4.08599806  0.          0.84965605  0.34881669
  0.          0.81938261  0.          1.51602042  0.          0.
  3.91860032  0.94506282  0.85868895  0.          2.18670297  2.49656081
  1.7280488   1.11479521]",409
407,"[ 0.          1.81855452  2.8637383   4.51903725  0.          1.64689755
  0.20777133  0.          0.          0.          0.          3.32686901
  0.          0.23443118  4.2607789   0.35026738  2.25083709  0.          0.
  2.01977563  0.          1.35839295  0.          0.          2.52755976
  1.09982252  2.9269681   0.          3.25178909  4.05859041  1.79904771
  1.26737118]",872
408,"[ 0.          1.54228067  3.11169791  4.34534597  0.          1.63026261
  0.          0.          0.          0.          0.          3.22765636
  0.          0.05674035  3.79326868  0.04180735  2.39182901  0.          0.
  2.25005579  0.0172406   0.96585011  0.          0.          2.28488851
  1.3339324   3.02365899  0.          2.73636532  4.19796181  1.71152973
  1.68270433]",873
409,"[ 0.          1.76369095  3.09581375  4.32534409  0.          1.86918318
  0.          0.          0.          0.          0.          3.40686274
  0.          0.16071723  4.46506977  0.19347855  2.16648769  0.          0.
  2.04429197  0.          1.46748543  0.          0.          2.36709857
  1.21752048  3.33688617  0.          3.08457327  4.26798105  1.65093875
  1.62941051]",874
410,"[ 0.          1.60375881  3.40470386  4.5659318   0.          1.84105778
  0.          0.          0.          0.          0.          3.53720307
  0.          0.6158042   4.59708309  0.19814399  2.16446614  0.          0.
  2.20388246  0.          1.63197923  0.          0.          2.7240243
  1.03649187  3.03811526  0.          3.05215144  4.28392601  1.83647299
  1.40290844]",875
411,"[ 0.          1.72894585  2.71334362  4.32945347  0.          2.02388835
  0.          0.          0.          0.          0.          3.27741408
  0.          0.26944053  4.08440495  0.05368011  2.35748219  0.          0.
  2.22392178  0.          0.89659601  0.          0.          2.31148958
  1.03343821  3.18538427  0.          2.88468313  4.31549406  1.86945868
  1.36637259]",876
412,"[ 0.          1.98819065  2.95280957  4.80469894  0.          1.87894583
  0.18527792  0.          0.          0.          0.          3.77285266
  0.          0.4714978   4.57048607  0.          2.36159873  0.          0.
  2.17064476  0.          1.05829525  0.          0.          2.76978827
  1.14015949  3.29918361  0.          2.9672761   4.2037549   1.60400343
  1.64073658]",877
413,"[ 0.          1.92126834  3.23131609  4.60293913  0.          1.94752705
  0.01812922  0.          0.          0.          0.          3.63202643
  0.          0.5730173   4.49621058  0.16709596  2.31098223  0.          0.
  2.34038591  0.          1.30900586  0.          0.          2.71574712
  1.2849592   3.42258191  0.          3.53224063  4.28886509  1.78562522
  1.39593184]",878
414,"[ 0.          1.92896533  3.28387475  4.90683174  0.          1.83141816
  0.          0.          0.          0.          0.          3.98560071
  0.          0.34466916  4.8006053   0.02220986  2.45773458  0.          0.
  2.35229635  0.          1.58301735  0.          0.          2.88692594
  1.2436794   3.43092394  0.          3.13074708  4.58158731  1.87053144
  1.54243708]",341
415,"[ 0.          1.89839125  1.79128897  3.59889674  0.39850715  1.90880919
  0.08801426  0.          0.          0.          0.          3.36827469
  0.          0.40323582  4.01677752  0.          1.21083546  0.          0.
  1.6389488   0.          1.29946315  0.          0.          3.02753806
  1.62771618  2.75052786  0.          2.64380217  3.64662886  1.8226558
  1.61156273]",441
416,"[ 0.          1.07931137  1.36821377  1.92574644  0.68449754  1.22581446
  0.          0.42667082  0.01468487  0.          0.          2.31085205
  0.          0.46742377  2.52422714  0.          0.24604137  0.          0.
  0.75192034  0.          1.25235295  0.          0.          3.03241181
  0.97272253  1.03442979  0.          1.97567999  1.80032384  2.04292178
  0.6413216 ]",552
417,"[ 0.          1.04584014  1.2635653   1.78286278  0.66207039  1.29821694
  0.          0.34283271  0.          0.          0.          2.21658611
  0.          0.36465257  2.28976703  0.          0.36615756  0.          0.
  1.0290544   0.02098527  1.0811193   0.          0.          3.07954288
  1.1486007   0.90231174  0.          1.82875931  2.0273037   2.25353456
  0.8949182 ]",553
418,"[ 0.          1.1497041   1.43826175  1.89834917  0.21135801  1.51405764
  0.          0.31984186  0.          0.          0.          2.33687735
  0.          0.30967209  2.98916554  0.          0.54293436  0.          0.
  0.81815612  0.29003513  0.99575853  0.          0.          2.83931541
  0.9536376   1.47847497  0.          1.93844926  2.1302731   2.20672059
  0.90517145]",554
419,"[ 0.          1.15118313  1.63136947  2.24725842  0.          0.98717856
  0.          0.24145232  0.          0.0084784   0.          2.37147379
  0.          0.          2.83439732  0.35401073  1.21326971  0.          0.
  0.86409748  0.          1.62407446  0.          0.24691826  1.65164423
  0.32583311  1.95115507  0.15611349  1.90902829  3.01834893  1.68748915
  1.11945796]",331
420,"[ 0.          0.77299261  1.97625101  1.80851924  0.          0.75690436
  0.          0.          0.40273398  0.          0.          2.04916501
  0.          0.          3.07315087  0.34377035  1.43976355  0.          0.
  0.75749505  0.          1.89173388  0.          0.          1.4915719
  0.23646206  1.76781595  0.          2.32183027  2.72230291  1.49363959
  1.15307367]",332
421,"[ 0.          1.10080147  1.10432732  1.44034171  0.11709794  0.59874153
  0.          0.05098822  0.22654143  0.          0.          1.77687955
  0.          0.          2.35689831  0.29979885  1.31179488  0.          0.
  0.68316972  0.          1.24872887  0.          0.          1.42239201
  0.37644187  1.58210683  0.          1.75576448  2.49992156  1.32116985
  1.62674558]",1047
422,"[ 0.          1.10487878  1.22451293  1.43516374  0.04474579  0.55258244
  0.0443887   0.10229319  0.09582579  0.02232099  0.          1.6804173   0.
  0.          2.18937969  0.4115808   0.92943007  0.          0.
  0.80897093  0.          1.29437959  0.          0.          1.26257205
  0.45060447  1.22946239  0.          1.58960581  2.09419656  1.1583792
  1.2548995 ]",1048
423,"[ 0.          0.80430472  1.92347407  2.34007859  0.          1.2980541
  0.14930549  0.          0.34880587  0.          0.          2.26924753
  0.          0.          3.10648823  0.23023012  1.50716674  0.          0.
  1.15231586  0.07693942  1.73576438  0.          0.          1.85657859
  0.31736678  2.35060382  0.03092284  2.15772367  2.97011995  1.41991329
  0.8188197 ]",1078
424,"[ 0.          1.59301317  2.89642763  4.28406763  0.          1.98238087
  0.          0.          0.          0.          0.          3.38579082
  0.          0.7368142   3.62136889  0.24745405  1.97387481  0.          0.
  2.08385587  0.          1.29398263  0.          0.          2.09118056
  1.02955973  3.3656373   0.          3.01665664  4.39758158  1.64560199
  1.26349068]",340
425,"[ 0.          1.96826053  2.76560116  4.46199465  0.          1.78215599
  0.          0.          0.          0.          0.          3.46716309
  0.          0.69220614  4.02125883  0.20102376  2.4546237   0.          0.
  2.17775297  0.          1.52351761  0.          0.          2.61923599
  1.16692472  2.83884358  0.          3.18603349  4.33204079  1.63729572
  1.12231028]",858
426,"[ 0.          1.58005631  1.65416574  2.57192111  0.09742434  2.12749743
  0.          0.          0.          0.          0.          2.67566681
  0.          0.04295492  3.97946334  0.          1.46232629  0.          0.
  1.78613389  0.31823051  1.55534399  0.          0.          3.01130533
  0.8255524   2.79794788  0.          1.80443597  3.13712239  1.99540854
  1.25173533]",363
427,"[ 0.          0.4752377   2.03467155  2.16578722  0.          1.73993671
  0.50342643  0.          0.          0.05627103  0.          2.40972424
  0.          0.          3.02573586  0.          1.19151795  0.          0.
  1.69988525  0.64379615  0.88800967  0.          0.          2.32710934
  0.04973663  1.43459344  0.          0.92922109  2.33629918  1.72321153
  0.56623083]",368
428,"[ 0.          0.56291044  2.15503097  2.46656132  0.          1.56014955
  0.45523173  0.          0.          0.          0.          2.26565647
  0.          0.          3.24216413  0.08641493  0.98291254  0.          0.
  1.49757397  0.32118255  0.63382733  0.          0.          2.36127543
  0.10187575  1.74674773  0.          1.43867886  2.42123318  1.68428314
  0.88241094]",1270
429,"[ 0.          0.13380021  2.37724042  2.28233719  0.          1.4971298
  0.22722402  0.          0.06114188  0.05163013  0.          2.07371068
  0.          0.          3.12247324  0.          1.3589406   0.          0.
  1.49214494  0.73851174  0.78266472  0.          0.          2.21796679
  0.07177463  1.49236667  0.          1.37807155  2.27903152  1.89522362
  0.72620004]",640
430,"[ 0.          0.9452545   2.60106182  3.35142779  0.          2.47019935
  0.9543547   0.          1.00523496  0.          0.          3.25230217
  0.          0.46302366  4.32850981  0.          2.00149822  0.          0.
  1.78434038  0.92238891  1.9666158   0.          0.          3.10441542
  0.          1.32142246  0.          2.74109626  3.6106739   2.27639437
  1.00571382]",370
431,"[ 0.          0.38263944  2.25540042  2.828758    0.          2.16442323
  0.          0.          0.11793692  0.09301542  0.          2.82991362
  0.          0.          2.85045958  0.07306327  1.41478896  0.          0.
  1.71144688  0.69114667  0.75727266  0.          0.          2.33326364
  0.15490887  1.718804    0.          1.63300276  2.80508137  1.90306449
  0.72498333]",419
432,"[ 0.01422704  0.22751459  2.47204947  2.62611556  0.          2.02205968
  0.          0.          0.21312     0.47068733  0.          2.54715347
  0.          0.          2.83620644  0.          1.6479429   0.          0.
  1.78956783  1.07404554  0.74450052  0.          0.          2.03429127
  0.          1.75968683  0.          1.78031981  2.96782947  1.85053945
  0.9463796 ]",420
433,"[ 0.          0.3612687   2.44003344  3.06375074  0.          2.1141336   0.
  0.          0.          0.18469808  0.          3.17483616  0.          0.
  3.18261385  0.15207204  1.57296681  0.          0.          1.80687678
  0.9115957   0.55518651  0.          0.          2.5563035   0.03868425
  1.84435773  0.          1.87764692  2.80745673  2.05299449  0.30311373]",627
434,"[ 0.          0.          2.05964732  2.37745094  0.          1.79374897
  0.          0.          0.4093917   0.18401317  0.          2.24622488
  0.          0.          2.89271235  0.05069086  1.6461308   0.          0.
  1.61240208  0.88792545  0.81267226  0.          0.          2.0084033
  0.2727882   1.76618958  0.          1.70498598  2.67542171  1.82675731
  1.13158607]",793
435,"[ 0.          1.84586251  1.73496234  2.42871904  0.58585793  1.64683056
  0.69241613  0.          0.          0.          0.          2.6896143   0.
  0.          3.63661623  0.          0.79978955  0.05512148  0.
  0.83370936  0.          1.33939564  0.          0.          3.2550981
  0.55507261  0.8814953   0.          1.9875294   2.37449622  1.46683991
  1.11312711]",502
436,"[ 0.          1.85960877  1.79777205  2.6284759   0.75896716  1.75304031
  0.68152243  0.          0.          0.          0.          3.04257679
  0.          0.          3.94189572  0.12986273  0.73331523  0.16368411
  0.          0.66216516  0.          1.40551543  0.          0.
  3.32654595  0.7191155   0.85163736  0.          2.06218934  2.04123759
  1.69153666  1.03653598]",503
437,"[ 0.          1.06821835  2.45404553  3.23021126  0.62036967  2.2634027   0.
  0.2656838   0.78127396  0.          0.          3.37511992  0.
  0.50615019  5.06380081  0.51477569  1.24727356  0.          0.
  1.47900069  0.59273177  2.38225079  0.          0.          3.27761006
  1.15879607  2.07181358  0.          3.4037168   3.25459576  1.56264663
  1.32854819]",416
438,"[ 0.          0.86394304  2.15933704  3.04246283  0.87442911  2.37489152
  0.          0.          1.15380526  0.          0.          2.71388102
  0.          0.29081044  4.9420104   0.16737914  1.37796843  0.          0.
  1.54836214  0.96875364  2.36105108  0.          0.          3.29773235
  0.93883944  1.75055325  0.          2.99919677  2.99520683  1.49004507
  1.32685888]",417
439,"[ 0.          1.70675147  1.30938649  2.8861897   0.80224848  1.63039994
  0.60161901  0.          0.          0.          0.          2.89797211
  0.          0.          2.57815814  0.          0.81958628  0.          0.
  0.99551201  0.          1.25375259  0.          0.          2.41000605
  0.61589992  0.68664414  0.          1.31071568  2.0357132   1.11150873
  1.15421379]",796
440,"[ 0.          1.81665027  1.38043797  3.10574317  0.76983738  2.0206809
  0.4020561   0.          0.          0.          0.          3.16380954
  0.          0.          3.11703634  0.          0.72047538  0.          0.
  0.84473991  0.11968462  1.14601719  0.          0.          2.79681563
  0.68667328  0.88880038  0.          1.22387111  2.07949567  1.37886727
  0.96411788]",949
441,"[ 0.          2.53550291  1.24705875  3.5023663   1.02529895  2.59529018
  0.40989959  0.          0.          0.          0.          3.71639061
  0.          0.          3.25050116  0.          0.80632561  0.          0.
  1.167521    0.25013807  1.46207392  0.          0.          2.98858452
  1.09515405  1.28487659  0.          1.71349692  2.71594238  1.9757328
  1.57956886]",1136
442,"[ 0.          1.03639281  1.85427678  2.40446043  0.47507921  2.05927348
  0.          0.07175145  0.77824354  0.          0.          2.71643615
  0.          0.49957311  4.05946827  0.18604222  0.74543637  0.          0.
  1.18123603  0.77044386  2.04002571  0.          0.          2.41136956
  0.83919919  1.71169603  0.          2.58119678  2.7321496   1.06649184
  0.89897364]",1015
443,"[ 0.12089258  0.49858889  2.23886657  2.66479993  0.06029823  1.78186238
  0.          0.          0.35069007  0.          0.          3.25868988
  0.          0.42616418  3.79525685  0.30381644  0.94730037  0.          0.
  1.23193693  0.7538209   2.07097292  0.          0.          2.64783025
  0.58390379  1.50595546  0.          2.22763872  2.79532552  1.87161398
  0.81463629]",1016
444,"[ 0.          1.29940856  2.05026436  3.08147359  0.          1.75061405
  0.          0.          0.          0.          0.          2.59999275
  0.          0.          3.34319329  0.00469348  1.63677406  0.          0.
  1.05957949  0.06101765  1.71219432  0.          0.          1.9796226
  0.40362164  1.99441338  0.          1.86316013  3.24482393  1.70447302
  1.03992999]",422
445,"[ 0.          1.74984181  2.1980319   3.74184084  0.13547912  1.82208574
  0.          0.          0.05753403  0.          0.          2.97487545
  0.          0.          3.59104419  0.08298955  1.66002822  0.          0.
  1.25193834  0.10191353  2.19339275  0.          0.          2.54862595
  0.69029343  1.82810736  0.          2.32150221  3.73161578  1.89520288
  0.76569206]",423
446,"[ 0.          1.20388889  1.86371565  2.37445045  0.          1.52578175
  0.          0.          0.          0.          0.          2.2767086   0.
  0.          3.19002032  0.19810137  1.11547613  0.          0.
  0.71761006  0.0162108   1.58836162  0.          0.          1.80170131
  0.29219115  1.65651071  0.          1.96758223  2.97089195  1.77588451
  0.88867468]",463
447,"[ 0.          1.82219589  1.97417164  2.98192191  0.4919861   2.07374144
  0.          0.          0.          0.          0.          3.07007623
  0.          0.          3.24866867  0.          1.06343329  0.          0.
  1.15567243  0.30978215  1.97550678  0.          0.          2.40457177
  0.66457081  1.87226474  0.          2.04768109  3.34902167  1.94472861
  0.7869761 ]",1094
448,"[ 0.          1.52328312  2.03571939  3.30985975  0.3712526   1.46117473
  0.15663722  0.06542301  0.          0.          0.          2.83317018
  0.          0.26237312  3.50079751  0.          1.5062412   0.          0.
  1.53812194  0.          0.98063189  0.          0.          2.68221641
  1.19011116  2.3385694   0.          2.54393291  3.1319263   1.71051288
  1.44523108]",442
449,"[ 0.          1.3113507   1.46215808  2.62373137  0.42576781  1.14785016
  0.0122421   0.          0.          0.          0.          2.50881886
  0.          0.40712014  3.01134849  0.          1.22063005  0.          0.
  1.18721926  0.          1.13384819  0.          0.          2.24718642
  1.3462069   2.29205966  0.          1.92858803  2.85037708  1.3859781
  1.53668392]",490
450,"[ 0.          1.78866649  1.9196527   3.21323299  0.44125986  1.53503954
  0.21092136  0.          0.          0.          0.          3.11813259
  0.          0.41346818  3.83737874  0.07834891  1.14396894  0.          0.
  1.47168565  0.          1.0617218   0.          0.          2.78862
  1.33730209  2.5313127   0.          2.48539782  3.28194499  1.36731386
  1.88254166]",491
451,"[ 0.          1.60791576  1.86062944  3.0435915   0.34757188  1.43329823
  0.          0.          0.          0.08058489  0.          2.86893272
  0.          0.48886347  3.23484612  0.01077556  1.51403916  0.          0.
  1.68739378  0.          1.07312274  0.          0.          2.73354602
  1.34821069  2.53661847  0.          2.20396233  3.62893033  1.56548369
  1.72843707]",492
452,"[ 0.          1.62587011  1.20813251  2.75294042  0.51068431  1.53320873
  0.          0.          0.          0.          0.          2.6421504   0.
  0.15826823  3.04501367  0.          1.02375925  0.          0.          1.2088778
  0.          0.80467969  0.          0.          2.56056261  1.41300726
  2.28848481  0.          1.90404105  3.13961196  1.5314399   1.6276809 ]",493
453,"[ 0.          1.30375373  2.2342279   3.2797997   0.14296155  1.72212064
  0.          0.          0.          0.          0.          2.68408585
  0.          0.          3.40834546  0.35953331  1.26055396  0.          0.
  0.99008113  0.          2.09625983  0.          0.          2.39124274
  0.59241891  1.70208037  0.          1.97351503  3.46839261  1.65284443
  0.60621321]",902
454,"[ 0.          2.21106839  3.72907162  4.30291033  0.          2.36779618
  0.          0.          0.          0.          0.          4.8748107   0.
  0.          5.85689926  0.22064823  2.07274675  0.          0.
  1.99250782  0.          2.48764181  0.          0.          3.71309805
  0.          3.0644021   0.          2.4515636   4.17721462  2.37363911
  1.64776766]",606
455,"[ 0.          2.39645076  3.27924705  3.93502831  0.          2.43278575
  0.          0.          0.          0.          0.          4.76056099
  0.          0.          5.20513344  0.48878428  1.91203952  0.          0.
  1.73391759  0.          2.30866218  0.          0.          3.59912348
  0.20722592  2.87013268  0.          2.57886004  4.01001167  2.52460599
  1.46214855]",608
456,"[ 0.          0.96035081  3.13464856  3.55529308  0.48398802  0.94711077
  0.74697065  0.          1.25410771  0.          0.          2.40469837
  0.19219211  0.03976084  4.92773056  0.          2.21323156  0.          0.
  2.51067472  0.57638168  2.58236861  0.          0.          3.91362381
  0.18104243  0.511976    0.          3.47798133  2.09996581  1.07166827
  1.74063659]",471
457,"[ 0.35527718  0.83972293  2.80289078  3.0413897   0.          1.76990533
  0.36173907  0.          0.93709958  0.          0.          2.69543576
  0.          0.          4.04241753  0.04757516  1.54501534  0.          0.
  1.80151832  0.63085318  1.8446238   0.          0.          2.82981086
  0.          1.143538    0.          2.36545372  2.8027091   1.76938534
  0.13484558]",633
458,"[  0.00000000e+00   7.77650177e-01   3.16237545e+00   2.94036698e+00
   0.00000000e+00   1.37646091e+00   7.78019786e-01   0.00000000e+00
   6.89350724e-01   0.00000000e+00   0.00000000e+00   2.38886023e+00
   0.00000000e+00   3.65115255e-01   4.08814526e+00   0.00000000e+00
   1.93049788e+00   0.00000000e+00   0.00000000e+00   2.03081298e+00
   6.98945940e-01   2.60718107e+00   0.00000000e+00   2.29894370e-03
   2.92876339e+00   0.00000000e+00   5.59248216e-03   0.00000000e+00
   2.51089025e+00   2.26124406e+00   1.78121543e+00   5.77545106e-01]",956
459,"[ 0.          0.94206053  2.97397637  3.27094007  0.39733145  1.07531071
  0.54047561  0.          1.50733221  0.          0.          2.00712562
  0.23489007  0.03200123  4.81838465  0.          2.06943297  0.          0.
  2.29805684  0.72519475  2.67377639  0.          0.          3.49529934
  0.          0.60244882  0.          3.11911488  2.10082197  0.77325362
  1.78804612]",799
460,"[ 0.          1.46478164  1.60617673  2.55127025  0.31745362  1.44088995
  0.11923552  0.          0.          0.          0.          2.66131186
  0.          0.22991666  2.83774471  0.          1.22281599  0.          0.
  1.15195811  0.          1.30555499  0.          0.          2.50684619
  0.88337505  1.84456503  0.          1.9103632   2.99974489  1.20464647
  1.3611089 ]",904
461,"[ 0.14701512  0.11717041  2.26772499  2.78703022  0.          1.78176796
  0.53748095  0.          0.          0.06517421  0.          2.47679687
  0.          0.          2.68403649  0.42132959  0.63744313  0.          0.
  1.5128684   0.00549675  0.5358966   0.          0.          2.10066819
  0.          1.75289953  0.17258826  1.13663697  2.58997607  1.72801447
  0.28796503]",871
462,"[ 0.08272821  0.46549588  2.11451268  2.53978372  0.          2.44420099
  0.70965886  0.          0.19911414  0.          0.          3.13832831
  0.          0.          3.05966854  0.22903931  0.95077759  0.          0.
  1.09705782  0.          1.03478754  0.          0.          2.09660316
  0.          1.64426517  0.          1.20773065  2.56777382  1.48815191
  0.64915901]",782
463,"[ 0.          1.33157122  1.26692498  2.19056463  0.14421535  2.22766209
  0.          0.          0.04219139  0.          0.          2.72049236
  0.          0.16567875  3.49571514  0.          1.11124778  0.          0.
  1.57939553  0.04012194  1.66004109  0.          0.          3.20936632
  0.65440512  2.41276908  0.          1.45900381  3.5290153   1.79228389
  1.21702385]",526
464,"[ 0.          1.32328844  1.85594535  2.5140748   0.          2.40188599
  0.          0.          0.32808501  0.          0.          3.06202221
  0.          0.3526015   3.79700804  0.          1.77761364  0.          0.
  1.83620203  0.1865982   1.58261836  0.          0.          2.85121393
  0.58518004  2.89703298  0.          2.02766895  3.78122401  1.78491533
  1.71120417]",616
465,"[ 0.          1.2685442   1.09883535  2.02195358  0.          2.17018318
  0.01796496  0.          0.22487676  0.          0.          2.42237568
  0.          0.01620097  3.08474278  0.42677334  0.97551626  0.          0.
  1.19441485  0.          1.27273691  0.          0.          2.6192894
  0.83683455  2.65255857  0.          1.5304184   3.28256989  1.53735673
  0.98502755]",928
466,"[ 0.          1.64815438  1.70300162  2.73642921  0.          2.58111453
  0.07494747  0.          0.18524741  0.          0.          3.38173699
  0.          0.31689185  3.44087696  0.05368473  1.47851729  0.          0.
  1.65594733  0.          1.53441858  0.          0.          3.0054431
  0.6179589   2.734761    0.          1.59461772  3.9490149   1.82898259
  1.33240056]",929
467,"[ 0.          1.56392252  1.76594269  2.63731956  0.          1.63594818
  0.36286211  0.03850932  0.          0.          0.          3.18021464
  0.          0.          3.71417975  0.02515709  1.79313874  0.          0.
  1.15270698  0.          1.17057645  0.          0.          2.07825446
  0.6361326   2.03127098  0.          1.56782186  2.90235686  1.08695304
  0.99716777]",665
468,"[ 0.          1.09595132  1.99166429  2.42172003  0.46799195  1.20985901
  0.18588431  0.13563322  0.25508484  0.          0.          2.95478988
  0.          0.          3.25852442  0.43908712  1.31234968  0.          0.
  1.94321823  0.40084025  1.44395399  0.          0.          2.7084024
  0.85018837  1.38062513  0.          2.09153938  2.29415107  1.4148984
  0.97097003]",575
469,"[ 0.          1.29704022  2.07111096  2.37214804  0.76360369  1.44661427
  0.          0.23640673  0.          0.          0.          3.14843011
  0.          0.01933239  3.37854743  0.          1.683128    0.          0.
  2.01903081  0.          1.34508944  0.          0.          2.93665195
  0.78893656  1.42809713  0.          2.39153767  2.69618154  1.32364833
  1.7799288 ]",576
